Date/time,,",",Major,Function,",",Process,",",Status,,",",File,",",Type,,",","not used,",Minor,"Function,","not used,",Oper,ation flags,,,,",","not used,",IRP Flags,,,,",","not used,",PID,",",Threa,"dID,",C,"PU,"
9/27/2019,33:12.8,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:13.2,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:13.2,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:13.6,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:13.6,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:13.9,",",0x06,IRP_MJ_SET_INFORMATION,",",System,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\ntuser.dat.LOG2,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000042,IRP_PAGING_IO  IRP_MOUNT_COMPLETION  IRP_INPUT_OPERATION  IRP_SYNCHRONOUS_PAGING,,,",",",",4,",",1592,",",1,","
9/27/2019,33:13.9,",",0xFF,IRP_MJ_ACQUIRE_FOR_SECTION_SYNCHRONIZATION,",",System,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\ntuser.dat.LOG2,",",MiniF,ilter,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",4,",",1592,",",1,","
9/27/2019,33:13.9,",",0xFE,IRP_MJ_RELEASE_FOR_SECTION_SYNCHRONIZATION,",",System,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\ntuser.dat.LOG2,",",MiniF,ilter,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",4,",",1592,",",1,","
9/27/2019,33:14.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:14.0,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:14.4,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:14.4,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:14.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:14.8,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:15.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,33:15.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,33:15.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,33:15.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,33:15.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:14.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:14.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:14.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:14.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.1,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.1,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.1,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.1,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,33:15.1,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,33:15.1,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,33:15.1,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,33:15.1,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,33:15.2,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",0,","
9/27/2019,33:15.2,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",0,","
9/27/2019,33:15.3,",",0x04,IRP_MJ_WRITE,",",System,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Irp,,",",",",IRP_M,"N_NORMAL ,",",",0x00,,,,,",",",",0x00020043,IRP_NOCACHE  IRP_PAGING_IO  IRP_MOUNT_COMPLETION  IRP_INPUT_OPERATION  IRP_SYNCHRON,OUS_PAGING,,",",",",4,",",1592,",",1,","
9/27/2019,33:15.3,",",0x06,IRP_MJ_SET_INFORMATION,",",System,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000042,IRP_PAGING_IO  IRP_MOUNT_COMPLETION  IRP_INPUT_OPERATION  IRP_SYNCHRONOUS_PAGING,,,",",",",4,",",1592,",",1,","
9/27/2019,33:15.6,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0xCE,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:15.6,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:15.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:15.0,",",0x04,IRP_MJ_WRITE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Fast,I/O,",",",",IRP_M,"N_NORMAL ,",",",0x00,,,,,",",",",0x00000000,,,,",",",",740,",",800,",",0,","
9/27/2019,33:15.0,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:16.4,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:16.4,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:16.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:16.8,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:17.2,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:17.2,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:17.6,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:17.6,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:18.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:18.0,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:18.0,",",0x04,IRP_MJ_WRITE,",",System,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Irp,,",",",",IRP_M,"N_NORMAL ,",",",0x00,,,,,",",",",0x00020043,IRP_NOCACHE  IRP_PAGING_IO  IRP_MOUNT_COMPLETION  IRP_INPUT_OPERATION  IRP_SYNCHRON,OUS_PAGING,,",",",",4,",",1592,",",1,","
9/27/2019,33:18.0,",",0x06,IRP_MJ_SET_INFORMATION,",",System,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000042,IRP_PAGING_IO  IRP_MOUNT_COMPLETION  IRP_INPUT_OPERATION  IRP_SYNCHRONOUS_PAGING,,,",",",",4,",",1592,",",1,","
9/27/2019,33:18.4,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:18.4,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:18.9,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",0,","
9/27/2019,33:18.9,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",0,","
9/27/2019,33:19.3,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",0,","
9/27/2019,33:19.3,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",0,","
9/27/2019,33:19.7,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:19.7,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:20.1,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,33:20.1,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,33:20.1,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,33:20.1,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
